SNP	gene	p.value	FDR	q.value
NNL035W	CLB5	0.000144386241596968	0.0466517495174418	0.0444324142127961
STE50	KIP2	0.000146342014263869	0.0470746252933179	0.0448351727765936
NBR034W	CDC37	0.00014750607261452	0.0473444189867983	0.0450921317387915
NBR035W	CDC37	0.00014750607261452	0.0473444189867983	0.0450921317387915
TFC8	PDS5	0.00015734775151396202	0.0495449780167815	0.0471880049124946
gPL09	CLB5	0.00015760240908328102	0.0495591725795722	0.0472015242059833
SLI15	SLK19	0.00016120325839821998	0.050381624277181	0.0479848499092243
AGP1	MMS22	0.000164870811523773	0.0511868079423265	0.0487517290616074
gEL02	CIN8	0.000165973650574146	0.0513466019407366	0.0489039212773231
AGP1	CDC34	0.00016898704858175	0.0520405560567546	0.0495648623362658
