SNP	gene	p.value	FDR	q.value
NEL011C	RAD23	2.5336310988437597e-06	0.00191194379130715	0.00173622370711843
URA3	RAD23	3.09688352657425e-06	0.0022449525792208103	0.00203862681901075
SUN4	CDC48	3.33303090383652e-06	0.00237998744050142	0.00216125109724989
TRS33	PUP1	4.68605370120803e-06	0.00312154935561463	0.00283465864362731
RPT5	PUP1	5.47783853079449e-06	0.0035275742313366	0.00320336718940853
RPB5	RMD5	5.65383513800145e-06	0.0036137024178563705	0.00328157963475689
RAS1	PUP1	8.18029712543954e-06	0.00481568300413829	0.00437309037837138
NBR034W	RMD5	9.61378290562378e-06	0.00546503850668913	0.00496276588191
NBR035W	RMD5	9.61378290562378e-06	0.00546503850668913	0.00496276588191
YSH1	PRE1	1.11652010966417e-05	0.00612517912374915	0.00556223527770632
NOR010W	PUP1	1.12527427514981e-05	0.00616041053606603	0.00559422869381926
RUD3	PUP1	1.2549220614025301e-05	0.00670524512813151	0.00608898943914198
YOR102W	PUP1	1.26972789756516e-05	0.006762026161553001	0.00614055192585801
SLI15	RMD5	1.3336898129360902e-05	0.00700942713932972	0.0063652151428067105
MUM2	UBP14	1.53252360958796e-05	0.00778569701610022	0.00707014076316159
VPS63	RSP5	1.99367540356517e-05	0.00945524879931681	0.008586249866087
GSY2	RSP5	2.01038490999118e-05	0.00952172824066653	0.00864661941389073
RED1	RSP5	2.01858865599747e-05	0.009549071123243871	0.00867144930751397
NBR034W	PRE8	2.11748269293012e-05	0.009890736475768479	0.00898171338936161
NBR035W	PRE8	2.11748269293012e-05	0.009890736475768479	0.00898171338936161
NBR031C	RMD5	2.34109205807118e-05	0.0106554162530915	0.009676114115878041
YLR257W	PRE1	2.5167332564249103e-05	0.0112571532486729	0.0102225475633093
gEL02	RAD23	2.7156761870021202e-05	0.011885936355958	0.0107935414086658
VAM3	PUP1	2.7181964622585398e-05	0.011890930814959998	0.0107980768443637
RPB5	PRE8	2.7958281183153197e-05	0.0121325976372912	0.0110175329120907
GSY2	CDC48	2.95313055044187e-05	0.0126469336748279	0.0114845981186395
SLI15	PRE8	3.10712996602979e-05	0.0131261705168855	0.0119197899743248
MCM5	PRE1	3.14072945579328e-05	0.0132261160842235	0.0120105498932213
RTC2	RMD5	3.19249961709833e-05	0.0133642270696861	0.0121359675797997
NBR031C	PRE8	3.61508560556755e-05	0.0146418670441303	0.0132961841211425
NNL035W	PRE2	3.61729117048428e-05	0.0146467926137749	0.0133006569988635
NNL035W	RPN12	3.7570789941668895e-05	0.0150420382246832	0.0136595769644575
gNL07	CDC48	4.30139815442739e-05	0.016552578005106	0.0150312883030646
NLR121W	PRE1	4.3770410894614004e-05	0.016765002649794	0.0152241897396865
TAF4	UBX2	4.45963688326276e-05	0.0169598407149542	0.0154011209179555
NLR116W	PRE1	4.83507671696192e-05	0.0180045018969947	0.0163497709349757
snr17a	PUP1	4.96945841002697e-05	0.0183734837812884	0.0166848409814492
TIP1	UBP14	5.1086429839847294e-05	0.0187135837650621	0.0169936835621271
TAT1	UBP14	5.28741618184694e-05	0.0191760344636727	0.0174136320302525
NNL035W	SSA1	5.32889098592129e-05	0.0192785712943064	0.0175067450584746
PIG1	PRE1	6.494544821333171e-05	0.0222403965607364	0.0201963592967689
TRM7	UBP14	6.908857500082149e-05	0.0232568615011139	0.0211194044903368
GSY2	PRE1	6.926617631766321e-05	0.0232988978300513	0.0211575774069222
NLR118C	PRE1	7.226936584502629e-05	0.0240362868284947	0.021827195554843998
TRM9	UBX2	7.52271614660685e-05	0.0247030244782516	0.0224326556730752
YLR269C	PRE1	7.577125737469399e-05	0.0248435404326996	0.0225602572963291
LEU2	SCL1	7.60793899647266e-05	0.0249104643300272	0.0226210304517123
RED1	PRE1	8.40965951376821e-05	0.0267314522838051	0.0242746577550362
YSH1	RSP5	8.41119634264006e-05	0.0267320795104366	0.0242752273354561
BUD23	RPN10	8.49704897140026e-05	0.0269206179134869	0.0244464378315839
MEC3	PRE1	8.61858395860531e-05	0.0271862605322749	0.0246876661639531
MAK5	RMD5	8.773352833714009e-05	0.0275197879566689	0.0249905402462561
YLR257W	RSP5	9.077337735475029e-05	0.0281797211604467	0.0255898212914014
NNL035W	SSA2	9.08070049906227e-05	0.0281826117430912	0.0255924462106786
NNT1	PRE1	0.00010135987935078001	0.0304002771940335	0.0276062937661818
CTS1	PRE1	0.00010135987935078001	0.0304002771940335	0.0276062937661818
YML013C	UBX2	0.000103712001672936	0.0308810105933196	0.0280428446357415
YCL022C	SCL1	0.000103929706922573	0.0309289135527086	0.0280863450012389
SSA2	SSA2	0.000104886753505428	0.0311301669365592	0.0282691018886368
gBR08	PRE8	0.000107251216356046	0.0315985327042056	0.0286944217924371
ATG27	RAD23	0.000108358733764435	0.031810556906875	0.0288869595902695
MCP2	PRE1	0.00011008092543841	0.0321725785289842	0.0292157090679754
VPS63	PRE1	0.000112338220868062	0.0326601133737016	0.0296584362858429
IRC13	PUP1	0.000114030763941094	0.0329808203831245	0.0299496682327919
RTC2	PRE8	0.000127343784106661	0.0355979353245449	0.0323262532695525
PSP2	UBX2	0.000132356373371406	0.0365332860233545	0.0331756391485343
BOP2	PRE1	0.000134486592274881	0.0369091070069153	0.0335169197365189
YLR271W	PRE1	0.00013624523569975201	0.0372395696053415	0.0338170106703174
IMG1	RPN10	0.00014349508988818302	0.0386549429753061	0.0351023020112708
YBR225W	RMD5	0.000145179175816806	0.0389404032914943	0.0353615266656048
SEC72	RSP5	0.000147250936390519	0.0393021945393411	0.0356900669419431
VPS63	CDC48	0.000148198357172383	0.039470821734933	0.0358431962002311
YLR269C	RSP5	0.000152857616373242	0.0403598509031936	0.0366505177989475
YJL195C	RAD23	0.000168274843918397	0.042963466294333	0.0390148439820013
PCS60	RMD5	0.000169267259523372	0.0431272562616922	0.0391635805848294
PIG1	RSP5	0.000173370573562071	0.0437995182743766	0.0397740573410627
SRL1	PUP1	0.00017605613093737198	0.0442283185764921	0.0401634481032482
ECM3	PUP1	0.00017860722488054198	0.0446854452825063	0.0405785618883643
ACO2	RAD23	0.000183154430996814	0.045395709659619005	0.0412235483442796
RPB5	UBX2	0.000183563063538499	0.045459740222202	0.0412816940812213
YLR271W	RSP5	0.00018526870533913	0.0457441865616262	0.0415399979498584
gCL01	SCL1	0.000191787724857045	0.0468303948461685	0.0425263766201233
MCM5	CDC48	0.00019223523558447	0.0469033214235419	0.0425926007701692
NGR093C	RSP5	0.000193473581455122	0.047096063691274004	0.0427676287684409
RCY1	RAD23	0.00019687123679816898	0.0476653782274868	0.0432846195916408
FAR8	TUL1	0.000197887697751849	0.0478437601120303	0.0434466070194473
NEJ1	RSP5	0.000197957482226904	0.0478548345229287	0.0434566636198723
NLR121W	RSP5	0.000208855380193745	0.0495770901211201	0.0450206327139916
MCM5	RSP5	0.000213864510981283	0.0503859721508153	0.0457551732180608
NTG2	YIL001W	0.000214109547167549	0.0504238595570352	0.0457895785249422
MAK5	PRE8	0.000217660450817847	0.0509733871570352	0.0462886009602116
FAR8	UBX2	0.00021960486229345401	0.0512774054744541	0.0465646780146213
NLR076W	PRE6	0.000221959977798108	0.0516268819268499	0.0468820353053993
RED1	CDC48	0.000227431421559172	0.05247775674989	0.0476547091916658
YBR225W	UBX2	0.00022792400880050498	0.0525575147219336	0.0477271368867285
NBR016C	UBP14	0.00022801924190639199	0.0525696371375423	0.0477381451734068
CSH1	UBX2	0.000232842388193505	0.0533069101759486	0.048407658018774
MNN5	RAD23	0.000232950079223775	0.0533254475400817	0.0484244916784357
NLL003W	SSA2	0.000239536658841573	0.0543819973926323	0.0493839377197323
