SNP	gene	p.value	FDR	q.value
YTA12	MYO5	1.35914123644857e-05	0.00710829419844813	0.006454995675411771
STE50	BUD6	1.39208819850501e-05	0.00723809828818605	0.00657286992407355
YJR079W	CAP1	1.4453946073511999e-05	0.00744458674464372	0.00676038074681748
MLF3	LST8	1.5209554471550597e-05	0.00774448963157467	0.00703272060559896
YOL099C	SKT5	1.54921363490736e-05	0.00784832702376526	0.00712701466530218
SUN4	RVS167	1.8407028169840303e-05	0.0089078640661182	0.008089173354206721
HRP1	SKT5	1.94490206416877e-05	0.009285016509716441	0.00843166303238144
YCL023C	BUD6	1.96037771165598e-05	0.009340863575271259	0.00848237738895935
YOL118C	SKT5	1.97343769772573e-05	0.00938588318647911	0.00852325940474857
NCR015C	RHO3	1.9887568975908802e-05	0.00943553488166643	0.00856834778583739
AGP1	RHO3	2.14608338644131e-05	0.00999037108872389	0.00907219093260807
NOL019C	SKT5	2.19437639907953e-05	0.0101614563090138	0.00922755230711887
NOL020W	SKT5	2.19437639907953e-05	0.0101614563090138	0.00922755230711887
OM14	ARC18	2.1999399098580102e-05	0.0101805528774777	0.00924489377659222
YCL026C	RHO3	2.2882121344540602e-05	0.0104726008177709	0.00951010060948004
NBR031C	YNL181W	2.38194486584448e-05	0.0107798931025965	0.009789150732373091
PYC2	ARC18	2.39455538644815e-05	0.0108287785033256	0.00983354324645415
MNN5	HSP150	2.4377879769482604e-05	0.0109770259344954	0.00996816577337498
SMY2	ARC18	2.6180262201146398e-05	0.0115890139046284	0.0105239080640465
YCL022C	RHO3	2.67061737752736e-05	0.0117566212746897	0.010676111225411001
NBR050C	ARC18	2.68594652007308e-05	0.0117928869296738	0.0107090438305555
NJR013W	CAP1	2.74004560878948e-05	0.0119541443125715	0.0108554806099252
SKM1	SKT5	2.8823822947902503e-05	0.0124164312265741	0.0112752803463145
AIM24	CAP1	2.90890752445248e-05	0.0125094452745652	0.0113597457976271
YBR174C	ARC18	3.0114817273582696e-05	0.012838967586745001	0.011658982863608001
MET22	PMP3	3.03321173845051e-05	0.012911382801696002	0.0117247426487678
YBR139W	ARC18	3.03556175332292e-05	0.0129158762462345	0.0117288231164938
ISF1	MYO5	3.18122149054718e-05	0.0133384658116509	0.0121125739491244
YCL023C	RHO3	3.2180866896817304e-05	0.0134337662374364	0.0121991156452242
MCM2	SLA1	3.22702387225987e-05	0.013457937108099	0.0122210650554824
MOG1	CAP1	3.4085444047562395e-05	0.0140106668345535	0.012722995320933999
YNL046W	LST8	3.4232833837326694e-05	0.0140570792739309	0.0127651421549145
OPI3	CAP1	3.42976866294723e-05	0.0140757614806851	0.0127821073452174
APN2	SLA1	3.7324595162638896e-05	0.0149673551581303	0.0135917577580252
POP8	SLA1	3.7324595162638896e-05	0.0149673551581303	0.0135917577580252
RTC2	YNL181W	3.74867807385096e-05	0.0150239085116245	0.0136431134900818
EXO5	ARC18	3.8774956357184e-05	0.0153678145413483	0.0139554123163037
UBS1	ARC18	3.8774956357184e-05	0.0153678145413483	0.0139554123163037
FTH1	ARC18	3.9796418617446205e-05	0.0156597217565594	0.0142204913576609
RFC4	SKT5	4.08584846477931e-05	0.015963197180613998	0.0144960754141416
RIM2	ARC18	4.18033710650375e-05	0.0162180582678834	0.0147275131079435
CDC11	CAP1	4.2283557392516604e-05	0.016349260791391002	0.0148466572652055
NBR038W	ARC18	4.2898602711247205e-05	0.0165219835781574	0.0150035057031705
MCM7	ARC18	4.4178873664537704e-05	0.0168733970902844	0.0153226220252772
NPA3	CAP1	4.56461296751928e-05	0.0172516695845141	0.015666128814137
INP54	PMP3	4.63370109015876e-05	0.0174494833192267	0.0158457621785504
BUD3	RHO3	4.89685552577057e-05	0.0181814005028075	0.0165104114070256
gCR02	RHO3	4.89951966771755e-05	0.0181890361178537	0.0165173452593292
gNL07	RVS167	4.94842013913469e-05	0.0183262563478537	0.0166419540566722
PFD1	HSP150	5.0934672252179403e-05	0.0186809980840755	0.0169640927174074
NBR041W	ARC18	5.3898018617464203e-05	0.0194390249848728	0.0176524520100715
COG6	LST8	5.46248711597663e-05	0.0196345144403029	0.0178299747116031
RPB5	YNL181W	5.47664827432916e-05	0.0196704850650589	0.0178626394017185
YAP6	CCT6	5.8660249557440696e-05	0.0206879903818417	0.0187866293543257
gJR10	CAP1	6.01516849840234e-05	0.0210737058377402	0.0191368950482116
SWE1	HSP150	6.30035172526401e-05	0.0217997546263387	0.0197962152254159
YJL182C	HSP150	6.30035172526401e-05	0.0217997546263387	0.0197962152254159
IRA1	ARC18	6.3762996199402e-05	0.0219851131413726	0.019964538085942
URB2	CAP1	6.52008373730961e-05	0.022311263703622998	0.0202607132877674
NBR044W	ARC18	6.636253768937261e-05	0.0225900032797383	0.0205138348818038
PCH2	ARC18	6.63730385350688e-05	0.0225922932696985	0.0205159144067751
BNA2	CAP1	6.71603529792228e-05	0.0227993594584417	0.0207039498644456
TYR1	ARC18	6.956205724928471e-05	0.0233708486916873	0.0212229155158603
MLF3	TOR2	6.96665861711082e-05	0.0233915281853249	0.0212416944293765
NTC20	ARC18	7.14272534928705e-05	0.0238256498540046	0.0216359174898883
RAD26	CAP1	7.3897783551004e-05	0.0243962805296028	0.0221541034906938
NCR015C	BUD6	7.625867431825251e-05	0.0249568829645839	0.0226631829114947
MNN11	HSP150	8.09245108630864e-05	0.0260392961654786	0.0236461152910112
DUR1,2	ARC18	8.169376135812671e-05	0.0262069935759221	0.0237984002174605
ECM31	ARC18	8.3490903865638e-05	0.0266095621974928	0.0241639701613526
NBR034W	YNL181W	8.350618606662571e-05	0.0266109201151998	0.0241652032775802
NBR035W	YNL181W	8.350618606662571e-05	0.0266109201151998	0.0241652032775802
ATG27	HSP150	8.576006575080369e-05	0.0270957030705098	0.0246054315225961
NBR043C	ARC18	8.75683990652e-05	0.0274876851141481	0.024961387864003
YJR071W	CAP1	8.76086610375723e-05	0.0274959984741336	0.0249689371720728
APM4	PMP3	8.80184047024169e-05	0.0275913296550711	0.0250555067967259
YNL040W	LST8	9.14656902512408e-05	0.0283351820239061	0.0257309942892137
gBR07	ARC18	9.633538027972941e-05	0.0294010601051334	0.0266989112342299
RFT1	SLA1	9.69023403398955e-05	0.0295184181302196	0.0268054832926249
YJL181W	HSP150	9.8187671127391e-05	0.0297555706045007	0.0270208399102832
gNL07	LST8	9.88775113572548e-05	0.0298813848511274	0.0271350910083958
RFC2	CAP1	9.93907881229116e-05	0.0299966438322837	0.0272397569386662
gBL04	SLA1	0.00010157574256238101	0.0304432660067668	0.0276453316271
YNL050C	LST8	0.00010566553480136801	0.0312976764664948	0.0284212162020203
NNL012W	LST8	0.000105898918942868	0.0313389139935438	0.0284586637318121
CSN12	CAP1	0.000106100045939846	0.0313674247070356	0.0284845541250845
ILV6	RHO3	0.000107130268523387	0.031572220898912005	0.0286705282133814
YBR137W	ARC18	0.000107337343041661	0.0316145729400219	0.0287089878261347
gCR02	BUD6	0.00010893300632866099	0.0319399907645202	0.0290044976335787
YBR162W	YNL181W	0.00010969336518315	0.0320859363496713	0.0291370298691187
MED8	ARC18	0.00011567111311151001	0.0332991784937879	0.0302387671600723
TAF5	ARC18	0.000124610504868804	0.0350699931802316	0.031846832446037004
MLF3	COF1	0.000128093615611571	0.0357461253529312	0.0324608236693794
GEF1	CAP1	0.000128148533952084	0.03575047339969999	0.0324647721023377
RTC2	CCT5	0.000132603469184752	0.03657081731814799	0.0332097210729483
RPB5	CCT5	0.00013307984616611299	0.0366540907464434	0.0332853411309422
RRN6	SLA1	0.000156317397306624	0.0409841625529468	0.0372174511428355
NNL035W	SEC10	0.000166139415703336	0.0426314865760237	0.0387133753615158
SUN4	LST8	0.000178866777296932	0.0447166810265594	0.040606926864145
PEX32	ARC18	0.000179614935462965	0.0448513461762312	0.0407292154096795
URK1	BEM2	0.000183539660129551	0.045459740222202	0.0412816940812213
NNL005C	LST8	0.000187992693458626	0.0461995555244088	0.0419535155397917
PGI1	ARC18	0.000191187432860083	0.0467390975437055	0.0424434701342461
CSH1	YNL181W	0.000191405568432623	0.0467782218603917	0.0424789986714678
SHE10	BUD6	0.000193338529187353	0.047071268137293	0.0427451120873288
MTC3	BUD6	0.000193338529187353	0.047071268137293	0.0427451120873288
KTR4	ARC18	0.000194745458599202	0.047313560209161	0.042965135940088994
ARK1	LST8	0.000197603979777917	0.0477983277507272	0.0434053501879843
SUN4	TOR2	0.000201178064873875	0.0483833246021669	0.0439365820195252
NBR034W	CCT5	0.000205204724378014	0.0490365658690925	0.044529786160389995
NBR035W	CCT5	0.000205204724378014	0.0490365658690925	0.044529786160389995
RRI2	SKT5	0.000205851229099072	0.0491462615090374	0.0446294000567327
EMC2	CAP1	0.000213083470676511	0.0502731805849846	0.0456527479315807
NBR031C	CCT5	0.000214208617674086	0.0504372711477988	0.0458017575031841
KTR5	LST8	0.0002165537548815	0.0507678301492608	0.0461019359799518
NNL008W	LST8	0.00021957757082733602	0.0512759362503416	0.0465633438217716
MOT3	MYO5	0.00022086654418933702	0.0514645265870387	0.0467346014785058
MLF3	ARC18	0.00022145388645854902	0.0515561133261749	0.0468177707999415
RTC2	LST8	0.000226817551641417	0.0523822816463517	0.0475680088718362
NBL002C	SLA1	0.000229179751151871	0.0527341632358867	0.0478875502519891
PAM1	CCT6	0.000230636955535822	0.0529699441018627	0.0481016613210767
NHR001C	YNL181W	0.00023690647693845802	0.0539646027047034	0.0490049043215212
GRE3	SSO1	0.000243319367956804	0.054932492144989006	0.0498838384197587
