SNP	gene	p.value	FDR	q.value
OPT1	VTH1	3.0176388963304803e-05	0.0128597232513366	0.0116778309474716
NBR034W	POL1	3.14264106950929e-05	0.0132306361562107	0.0120146545411601
NBR035W	POL1	3.14264106950929e-05	0.0132306361562107	0.0120146545411601
YOR121C	LSC1	3.49383671505573e-05	0.0142675294112923	0.0129562505542903
SFL1	LSC1	4.04262235759039e-05	0.0158304718119237	0.0143755483710852
RAD51	RPC17	4.11987246713818e-05	0.0160636309344601	0.0145872786520272
NNL035W	POL1	4.4653867921146994e-05	0.0169741599886338	0.015414124157143
YBR174C	VTS1	4.5148185197192606e-05	0.0171229254284105	0.0155492170843067
DOT6	RPC17	4.7520402254299e-05	0.0177837842817417	0.016149338705784
NOP15	POL2	5.4794099897465704e-05	0.0196792237339428	0.0178705749300295
GSY2	RRP6	5.80820908471572e-05	0.020542171814542	0.0186542124628695
YLR232W	RRP6	6.4637258306597e-05	0.0221729053997825	0.0201350710129805
YBR144C	POL1	6.72615656790705e-05	0.0228181926876448	0.0207210521972509
YLR257W	RRP6	7.241661365570509e-05	0.0240625359569876	0.0218510322175052
MAK5	POL1	7.30930922591035e-05	0.0242125587414653	0.0219872669312046
CSH1	VTS1	7.6808827144484e-05	0.0250902982199812	0.0227843364361774
AIM10	RPC17	7.92852358445235e-05	0.0256721201882382	0.0233126851769735
HAT1	RMI1	9.09518899441387e-05	0.0282125072151074	0.0256195940941499
NTC20	VTS1	9.1783183965657e-05	0.0283968045519444	0.0257869533056654
SMY2	VTS1	9.21289962971468e-05	0.0284728962282672	0.0258560516614574
MUM2	POL2	9.326383145323191e-05	0.0287124601099049	0.0260735980624341
RIM2	VTS1	9.562866693650991e-05	0.0292420194264035	0.0265544874294807
SLM4	POL2	9.725781257572671e-05	0.0295950802894823	0.0268750997002599
NBR041W	VTS1	9.74373525571166e-05	0.0296183731920051	0.0268962518333674
YLR235C	RRP6	9.87990021811153e-05	0.0298627514010376	0.0271181700937024
DIG1	RMI1	9.93941414040177e-05	0.0299966438322837	0.0272397569386662
PCS60	VTS1	9.94023024669203e-05	0.0299975946713831	0.0272406203894609
YBR162W	VTS1	0.000102127690709179	0.0305597360640589	0.0277510973277233
YLR236C	RRP6	0.000102408927698662	0.0306198149808053	0.0278056546008124
gAL02	RNR1	0.000108153148829095	0.0317623795494969	0.028843210045745
RED1	RRP6	0.000109829554061876	0.0321194953583103	0.0291675045863417
PCH2	VTS1	0.000110641388546521	0.0322853368766183	0.0293181041892274
TAT1	POL2	0.00011814273407933101	0.0337833202432102	0.0306784131301969
LSC1	LSC1	0.00012205870869728702	0.0345560772773043	0.0313801487609913
ELG1	LSC1	0.00012205870869728702	0.0345560772773043	0.0313801487609913
NBR023W	POL2	0.000125426658601899	0.0352235228217167	0.0319862517137498
SLI15	POL1	0.00012601055715756398	0.0353332880929943	0.032085928841852
YBR162W	POL1	0.000127128519559105	0.0355580161878064	0.0322900029614169
TFC8	RMI1	0.000134642794570361	0.0369468949304387	0.0335512347038116
NBR038W	VTS1	0.000134793724163902	0.036983225797413	0.0335842265275397
UBP5	RMI1	0.000135488769930386	0.0370970293889361	0.033687570827961
IRA2	RNR1	0.000141004466891269	0.0381574186543706	0.0346505034150967
PHO3	POL2	0.000143848611836265	0.0387135486654848	0.0351555214569066
NBR024W	POL1	0.00015243796392613702	0.040279246054	0.0365773210602593
CCT4	LSC1	0.000153834997468081	0.0405374650830275	0.0368118080791064
ECM31	VTS1	0.000160138286756126	0.041654882085368994	0.0378265271827868
NBR043C	VTS1	0.000160618627257473	0.0417139049740093	0.0378801254836291
NBR023W	POL1	0.000160875358392369	0.0417567804050387	0.0379190603833602
MUD1	POL1	0.000162121353849078	0.0419692469109406	0.0381119998338779
EXO5	VTS1	0.000163331910331694	0.0421622597542026	0.0382872735400264
UBS1	VTS1	0.000163331910331694	0.0421622597542026	0.0382872735400264
PGI1	VTS1	0.000165337050333727	0.0425118026205437	0.0386046911408756
gPL11	RMI1	0.000168251925740339	0.042963466294333	0.0390148439820013
FRT2	RNR1	0.000171345905220085	0.0434645002107442	0.0394698296189739
gOL02	RNR1	0.000182296550932604	0.045281115483938	0.0411194861195324
TRM10	RNR1	0.00018444174373613898	0.0456152516044478	0.0414229129548145
VPS63	RRP6	0.000187145007779674	0.0460687665635443	0.041834746936072996
gBR08	POL1	0.000188904890735715	0.0463514304577442	0.0420914321778085
RRN6	PEP1	0.000189562174295683	0.0464689049028979	0.0421981099565086
gDL03	LSC1	0.000191915333233384	0.0468564770922314	0.0425500617379365
TAF5	VTS1	0.00019253440754731202	0.0469552668429105	0.0426397720672513
YBR090C	POL2	0.000199170482820863	0.0480655597052138	0.0436480217857524
REX4	RNR1	0.000206183787941233	0.0491781437819902	0.044658352141197
YCL026C	RNR1	0.000207054746867891	0.0493139960285097	0.0447817186816492
YBR139W	POL1	0.00021648457795631299	0.0507575752346384	0.0460926235587588
NOL019C	RNR1	0.000225154572707377	0.0521087789586407	0.0473196428620593
NOL020W	RNR1	0.000225154572707377	0.0521087789586407	0.0473196428620593
