SNP	gene	p.value	FDR	q.value
NNL035W	QRI5	8.09770504379208e-07	0.000745403087040567	0.000676895689592575
NNL035W	DCP2	8.106253917820271e-07	0.000745873916598874	0.0006773232468486309
NNL035W	MRS1	1.29610758997006e-06	0.00110743616582045	0.00100565557102662
RED1	CWC27	1.6924874477011002e-06	0.0013857951582055	0.00125843155945571
YLR257W	CWC27	1.94389130604989e-06	0.00155009201605751	0.00140762846623963
SUN4	QRI5	2.13353079260138e-06	0.00166929741113696	0.00151587810929626
gNL07	MSS116	2.8870871318047002e-06	0.00212424860117054	0.0019290163225164397
NOP15	DHH1	3.13419754782123e-06	0.00226623945147205	0.002057957289091
VPS63	CWC27	3.32113949602439e-06	0.0023727548222761898	0.0021546832037353
MSC7	PIH1	6.16512738372414e-06	0.0038682310629059	0.00351271543994371
VPS28	CWC27	6.76505330819088e-06	0.00415153972032718	0.00376998618696208
YHR033W	PIH1	7.0476189908467e-06	0.00428802278775733	0.00389392557177551
BCD1	PIH1	7.713100622376891e-06	0.00458847251767437	0.00416676201511188
NEJ1	CWC27	9.97599750271407e-06	0.00562752734779779	0.00511032094046231
MLF3	QRI5	1.0711256168212e-05	0.00594607006563543	0.005399587508315529
PIH1	PIH1	1.15915919774447e-05	0.00630727458966692	0.00572759498457775
MLF3	CTK3	1.19336733268041e-05	0.00646052859601132	0.00586676394981397
RPB5	PUS7	1.29309012726841e-05	0.00685291638805599	0.00622308874870674
YHR021W	PIH1	1.36136488540496e-05	0.007115855682271409	0.00646186220963453
YHR022C	PIH1	1.6007039953556303e-05	0.00804856473093319	0.00730884922331826
MLF3	CBP1	1.72942607923353e-05	0.008513473147799459	0.00773102952938798
SUN4	CBP6	2.0103824302876e-05	0.00952172824066653	0.00864661941389073
gNL07	QRI5	2.17691032328134e-05	0.0100969765601624	0.00916899866705173
YJR008W	CTK2	2.2974385544752103e-05	0.0105030396363111	0.00953774190239167
REX4	EDC2	2.3003006939588e-05	0.0105129132494933	0.00954670806622966
gHR03	PIH1	2.3261439678441502e-05	0.0106045969274465	0.0096299654171737
NBR034W	PUS7	2.4057111435573897e-05	0.0108685552795473	0.00986966427793157
NBR035W	PUS7	2.4057111435573897e-05	0.0108685552795473	0.00986966427793157
NPL002C	CWC27	2.5932365522436302e-05	0.0115005373266211	0.010443563059680002
YLR235C	MFT1	2.6831933606814898e-05	0.011786849682847999	0.010703561446024999
RPN1	PIH1	3.13674332000257e-05	0.0132130473609081	0.0119986822706765
NHR006C	PIH1	3.13674332000257e-05	0.0132130473609081	0.0119986822706765
NHR007W	PIH1	3.13674332000257e-05	0.0132130473609081	0.0119986822706765
MLF3	DCP2	3.19189320426666e-05	0.0133626228635738	0.012134510810674999
YLR232W	CWC27	3.56833462195401e-05	0.0145054806807832	0.0131723325526772
gOL02	EDC2	3.714126654140879e-05	0.0149138081757274	0.0135431320919804
NER017W	PAN2	3.781841343950471e-05	0.0151026618190507	0.0137146288557475
MRS1	MRS1	3.83054489546822e-05	0.0152422564821099	0.0138413938602902
DPB11	MRS1	3.8814450541171e-05	0.0153803949362065	0.0139668364909563
NBR031C	PUS7	3.9194068624282795e-05	0.0154836795257052	0.0140606285541345
MLF3	CBP6	4.42551570481169e-05	0.0168839572480959	0.0153322116358225
YLR252W	CWC27	4.44125741324974e-05	0.0169114286217186	0.0153571582113273
YNL046W	DHH1	4.55110092511747e-05	0.0172169045219163	0.0156345588871673
gJL06	MRS1	4.7314306774426704e-05	0.0177210563564992	0.016092375885329
YCR041W	CBT1	4.77113703382579e-05	0.0178296178886925	0.016190959905807
ACA1	PAN2	5.10464365987605e-05	0.0187014430604638	0.0169826586673366
SAK1	EDC2	5.32176132601946e-05	0.0192592348894395	0.0174891857951254
YNL115C	DHH1	5.5821322916415897e-05	0.0199571629672664	0.0181229697379882
NNL012W	DHH1	6.13572948236395e-05	0.0213735121667652	0.0194091472233874
YBR162W	PUS7	6.38782321709721e-05	0.0220096353104992	0.019986806508048
SAM50	DHH1	6.457791624605589e-05	0.0221680642810336	0.0201306748245679
YNL040W	DHH1	6.59148511547667e-05	0.0224838670796372	0.0204174532896059
NER037W	EDC2	6.720744115469979e-05	0.0228092188805368	0.0207129031414498
gNL07	CBP6	6.84721786335548e-05	0.0231149372869661	0.0209905240356195
SLI15	PUS7	6.88713309592501e-05	0.0232065027325724	0.0210736740205393
NNL005C	DHH1	6.97255041971995e-05	0.0234060600901128	0.0212548907574888
RTC2	PUS7	7.022958063186279e-05	0.0235304152918477	0.0213678169064359
NER014W	PAN2	7.320123356458359e-05	0.0242341955667528	0.0220069151913583
IRA2	EDC2	7.88977178840725e-05	0.0255867560238188	0.0232351665351196
YLR236C	MFT1	8.4961592853974e-05	0.0269192237059638	0.0244451717608107
NNL035W	YME2	8.50543313816774e-05	0.0269414780891181	0.024465380821242003
YNL114C	DHH1	9.00744004423283e-05	0.0280557011995037	0.0254771995724345
YVH1	MRS1	9.055249822264871e-05	0.0281454906409763	0.025558736779565
YJL007C	CTK2	9.110795046844109e-05	0.0282492069610135	0.0256529208944341
RAD51	LSM1	9.14891278420653e-05	0.0283398212976001	0.0257352071834461
NPL010C	CWC27	9.312923622670308e-05	0.0286872499070758	0.0260507048414032
ZRG8	EDC2	9.465854175021679e-05	0.029022448510694996	0.0263550965106785
NNL038C	DHH1	9.64947670926715e-05	0.0294361992279218	0.026730820842823
PRE3	CTK2	9.8187801160499e-05	0.0297555706045007	0.0270208399102832
COG6	DHH1	9.841813881058841e-05	0.0297982242331326	0.0270595733927015
SMY2	PUS7	9.863907417738879e-05	0.0298349412737974	0.0270929158982434
KTR5	DHH1	0.000100363154597107	0.0302098999052269	0.0274334133898728
POL31	CTK2	0.00010567070192063	0.0312976764664948	0.0284212162020203
NJR006C	CTK2	0.00010567070192063	0.0312976764664948	0.0284212162020203
IFH1	CWC27	0.00010814653051603001	0.0317623795494969	0.028843210045745
NCR015C	CBT1	0.000112085466904877	0.0326024619811382	0.0296060834316577
COG6	MSS116	0.000113953178365831	0.0329647505096868	0.0299350752853634
YLR235C	CWC27	0.00011415795304069699	0.0330064453547265	0.0299729381026449
LCL1	CWC27	0.000115548144229577	0.0332846203011686	0.0302255469601514
YLR236C	CWC27	0.00011567654995456001	0.0332991784937879	0.0302387671600723
YPL071C	CWC27	0.000116425089306879	0.0334326742124759	0.0303599937529453
DUG3	DCP2	0.00012131032881014399	0.0344146032865161	0.0312516771511752
YBR174C	PUS7	0.000125188384189657	0.035179750491391	0.0319465023456079
YOL073C	EDC2	0.00013113867096704098	0.0362873427815528	0.0329522996921324
YNL050C	DHH1	0.000138939569394767	0.0377590637559445	0.0342887599257541
NNL013C	DHH1	0.00013947701286178	0.0378638728730647	0.0343839364025384
CDC73	YME2	0.000152167400747304	0.0402353571941202	0.0365374658723882
NER016C	PAN2	0.000153659589846036	0.0405126404802426	0.0367892650189647
EXO5	PUS7	0.000155381553884208	0.0407977568097374	0.0370481773012222
UBS1	PUS7	0.000155381553884208	0.0407977568097374	0.0370481773012222
RPB5	EDC2	0.000159934535733028	0.0416342852806757	0.0378078233585625
YNL035C	DHH1	0.000160096569382878	0.0416485305279951	0.0378207593748941
NNL004W	DHH1	0.000160096569382878	0.0416485305279951	0.0378207593748941
NBR041W	PUS7	0.00016258095653873101	0.0420318388834993	0.0381688391965861
INA22	MRS1	0.000166174783803771	0.0426335322047946	0.0387152329836826
YNL198C	DCP2	0.000167867351569422	0.04290386377449701	0.0389607193218445
NHR005W	PIH1	0.000184946069815141	0.0456909059423016	0.0414916141663907
SLI15	MRS4	0.00018554895022456798	0.0457850580652492	0.0415771130961606
NBR016C	PUS7	0.000193178531547347	0.0470586817196438	0.042733682443419
NER037W	CTK3	0.000194046049073695	0.0471963876459745	0.0428587322984373
NTC20	PUS7	0.00019974746537561598	0.0481605319893217	0.0437342654985316
MCP2	CWC27	0.000200692149645853	0.0483052707555989	0.0438657018297105
VPS36	YME2	0.000203108690661917	0.0487059719908263	0.0442295760122238
RPB5	MRS4	0.000203184480179695	0.0487171367692109	0.0442397146747745
SPO73	PAN2	0.00020970864910704198	0.0497159717337613	0.0451467502020927
NER019W	PAN2	0.000214678289742696	0.0505021777382142	0.0458606987552961
YNL200C	DCP2	0.000216966387661104	0.0508506275862886	0.0461771237933749
gER03	CTK3	0.000217639403511766	0.0509723875057669	0.0462876931834042
NNL035W	CTK3	0.000217713663346879	0.0509798664914505	0.0462944848016034
gCR02	CBT1	0.00022448173895427002	0.0520174069161044	0.047236668505207996
BBC1	CTK2	0.00022588044844836002	0.05222980478560201	0.047429545627453995
YJL018W	CTK2	0.00022588044844836002	0.05222980478560201	0.047429545627453995
NBR031C	EDC2	0.000231338685572015	0.0530670683540804	0.0481898592220836
EDC2	EDC2	0.00023373884091170498	0.0534630783843464	0.0485494733519187
YBR032W	CBP6	0.000238891231459394	0.0542645929030556	0.0492773234672359
SUN4	DCP2	0.000239220365219383	0.0543246093578745	0.0493318240190551
TYR1	PUS7	0.000239785199925198	0.0544054144256097	0.049405202574897
CSH1	PUS7	0.00024175756023537003	0.0546891938877081	0.0496629008565771
